YYYY(기준연도)	IND_CLASS_ORDER(산업분류_차수)	ZONE_C(행정구역분류코드)	D_SEX(사업체_대표자성별)	D_AGE(사업체_대표자생년)	JOSIC_C(조직형태코드)	KUBUN_C(사업체구분코드)	CHANG_Y(설립연도)	CHANG_M(설립월)	SN1_B(산업세세분류)	EMP_JA_M(자영업자_남자)	EMP_JA_F(자영업자_여자)	EMP_JA(자영업자_계)	EMP_MU_M(무급가족종사자_남자)	EMP_MU_F(무급가족종사자_여자)	EMP_MU(무급가족종사자_계)	EMP_SA_M(상용종사자_남자)	EMP_SA_F(상용종사자_여자)	EMP_SA(상용종사자_계)	EMP_IM_M(임시일용종사자_남자)	EMP_IM_F(임시일용종사자_여자)	EMP_IM(임시일용종사자_계)	EMP_MO_M(무급종사자_남자)	EMP_MO_F(무급종사자_여자)	EMP_MO(무급종사자_계)	EMP_TO_M(T종사자_남자)	EMP_TO_F(T종사자_여자)	EMP_TO(T종사자_합계)
2013	9	1110059	1		1	1	2013	3	96111	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1		1	1	2013	6	56219	1	0	1	0	0	0	3	0	3	0	0	0	0	0	0	4	0	4
2013	9	1110059	1		1	1	2013	8	56112	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2		1	1	2013	6	96113	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2		3	1	2013	11	56220	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1968	1	1	2013	3	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1958	1	1	2013	3	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1969	1	1	2013	1	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1957	1	1	2013	5	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1963	1	1	2013	5	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1968	1	1	2013	9	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1958	1	1	2013	4	49231	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1963	1	1	2013	8	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1963	1	1	2013	2	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1963	1	1	2006	6	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1963	1	1	2011	7	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1979	1	1	2003	9	49231	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1956	1	1	2005	5	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1957	1	1	2013	10	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1975	1	1	2013	11	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1979	1	1	2012	10	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1969	1	1	2013	4	49312	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1979	1	1	2003	9	49231	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1938	1	1	2004	4	68112	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	1	1972	1	1	2010	9	86902	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1964	1	1	2011	4	75999	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	1	1962	1	1	2007	3	85611	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	1	1949	1	1	1995	9	91223	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1955	1	1	2005	6	56113	1	0	1	0	1	1	0	3	3	0	0	0	0	0	0	1	4	5
2013	9	1110059	1	1961	2	3	1972	8	64121	0	0	0	0	0	0	4	5	9	0	0	0	0	0	0	4	5	9
2013	9	1110059	2	1962	2	1	2011	11	66202	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1957	2	1	1985	5	41111	0	0	0	0	0	0	10	3	13	0	0	0	0	0	0	10	3	13
2013	9	1110059	1	1967	2	1	1999	8	41111	0	0	0	0	0	0	4	1	5	0	0	0	0	0	0	4	1	5
2013	9	1110059	1	1962	2	3	2004	10	75991	0	0	0	0	0	0	7	8	15	0	0	0	0	0	0	7	8	15
2013	9	1110059	2	1970	1	1	2006	1	85502	0	1	1	0	0	0	0	6	6	0	0	0	0	0	0	0	7	7
2013	9	1110059	2	1974	1	1	2011	4	85620	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1971	1	1	2010	2	85611	1	0	1	0	0	0	2	0	2	0	0	0	0	0	0	3	0	3
2013	9	1110059	1	1953	2	1	1994	2	91136	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1952	1	1	2004	5	56111	0	1	1	0	0	0	0	2	2	0	1	1	0	0	0	0	4	4
2013	9	1110059	1	1965	1	1	2002	12	46332	1	0	1	0	0	0	2	0	2	0	0	0	0	0	0	3	0	3
2013	9	1110059	1	1957	5	1	2012	4	84405	0	0	0	0	0	0	27	4	31	0	0	0	0	0	0	27	4	31
2013	9	1110059	1	1966	4	1	2008	8	94912	0	0	0	0	0	0	2	2	4	0	0	0	0	0	0	2	2	4
2013	9	1110059	1	1942	3	3	2001	10	90211	0	0	0	0	0	0	9	10	19	1	3	4	0	0	0	10	13	23
2013	9	1110059	2	1970	1	1	2007	9	47129	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	2	3
2013	9	1110059	1	1940	4	1	1992	9	68211	0	0	0	0	0	0	10	3	13	0	0	0	0	0	0	10	3	13
2013	9	1110059	1	1943	4	1	1991	6	94912	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	2	1	3
2013	9	1110059	1	1970	4	1	2000	11	87299	0	0	0	0	0	0	1	6	7	0	0	0	1	0	1	2	6	8
2013	9	1110059	1	1970	4	1	1999	5	87299	0	0	0	0	0	0	11	20	31	0	0	0	0	0	0	11	20	31
2013	9	1110059	1	1976	1	1	2010	3	95121	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1962	1	1	2003	7	14411	0	1	1	0	0	0	0	0	0	0	3	3	0	0	0	0	4	4
2013	9	1110059	2	1961	1	1	2010	8	14411	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1955	1	1	2013	3	47413	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	1	1970	1	1	2008	3	42322	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1952	5	1	1990	7	85120	0	0	0	0	0	0	13	66	79	0	2	2	0	0	0	13	68	81
2013	9	1110059	1	1945	4	1	1991	11	68211	0	0	0	0	0	0	35	2	37	0	0	0	0	0	0	35	2	37
2013	9	1110059	2	1963	1	1	2010	6	68221	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1970	1	1	1999	3	47122	1	0	1	0	1	1	0	0	0	2	2	4	0	0	0	3	3	6
2013	9	1110059	1	1948	1	1	2007	3	42412	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1959	4	1	1999	5	94912	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	2
2013	9	1110059	1	1965	1	1	2007	7	68221	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1956	1	1	1996	8	56111	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1951	1	1	2003	9	69292	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1978	1	1	2009	3	75110	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	1	1978	1	1	2010	2	87111	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1966	2	1	2006	7	46742	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	2	1	3
2013	9	1110059	1	1978	1	1	2009	7	47513	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	2	1982	4	1	2009	5	87299	0	0	0	0	0	0	2	2	4	0	0	0	0	0	0	2	2	4
2013	9	1110059	2	1965	1	1	2005	8	47851	0	1	1	0	1	1	0	0	0	0	2	2	0	0	0	0	4	4
2013	9	1110059	1	1932	1	1	2012	1	56111	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	2	3
2013	9	1110059	1	1959	1	1	2007	1	74211	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1956	4	1	2001	5	94912	0	0	0	0	0	0	2	0	2	1	0	1	0	0	0	3	0	3
2013	9	1110059	1	1973	1	1	2006	6	96112	1	0	1	0	0	0	0	2	2	0	0	0	0	0	0	1	2	3
2013	9	1110059	2	1952	1	1	2006	10	47811	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1965	1	1	2003	3	96912	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	2
2013	9	1110059	1	1946	1	1	2001	9	68221	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1969	1	1	2003	8	96992	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1976	1	1	1999	4	87210	0	1	1	0	0	0	0	8	8	0	0	0	0	0	0	0	9	9
2013	9	1110059	2	1969	1	1	2007	10	87210	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	3	3
2013	9	1110059	2	1973	1	1	2002	1	96112	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1971	1	1	2001	8	85501	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1963	1	1	2007	1	56111	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1960	1	1	2005	4	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1958	1	1	2000	1	56194	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1957	1	1	2003	8	47121	1	0	1	0	0	0	1	1	2	2	0	2	0	0	0	4	1	5
2013	9	1110059	2	1967	1	1	1989	12	85620	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1961	1	1	2004	2	96912	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1964	1	1	2002	1	68221	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	2	3
2013	9	1110059	2	1970	1	1	2003	4	96912	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1970	1	1	2008	1	96112	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1948	4	1	2008	6	94912	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1970	1	1	2001	3	95212	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	2	1956	1	1	2011	4	49311	0	1	1	0	0	0	1	0	1	2	1	3	0	0	0	3	2	5
2013	9	1110059	2	1965	1	1	2002	2	56219	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1938	1	1	1994	4	85620	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1955	1	1	2005	10	95212	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	1	1972	4	1	2006	4	94912	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1963	1	1	2004	2	85502	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1948	1	1	1998	6	47129	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1966	1	1	2009	6	46443	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1952	1	1	1997	3	85611	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	1	1962	1	1	2008	3	85501	1	0	1	0	0	0	1	2	3	0	1	1	0	0	0	2	3	5
2013	9	1110059	1	1955	2	1	1997	7	42500	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	2	1	3
2013	9	1110059	1	1973	1	1	2009	11	95121	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1937	1	1	2001	7	47214	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1968	2	3	2009	11	47312	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	2	1	3
2013	9	1110059	2	1948	1	1	2011	11	56111	0	1	1	1	0	1	1	1	2	0	0	0	0	0	0	2	2	4
2013	9	1110059	1	1961	1	1	2007	7	56111	1	0	1	1	0	1	0	2	2	0	0	0	0	0	0	2	2	4
2013	9	1110059	2	1961	1	1	2006	3	47830	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1954	1	1	2006	5	56111	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1981	1	1	2009	3	85611	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	2	1964	1	1	2006	3	14411	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1977	1	1	2009	3	56111	0	1	1	0	0	0	0	3	3	2	0	2	0	0	0	2	4	6
2013	9	1110059	1	1978	1	1	2013	10	91135	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	2	1958	1	1	2002	3	56111	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1975	1	1	2009	7	68221	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	1	1972	1	1	2011	11	91222	1	0	1	0	0	0	1	1	2	0	0	0	0	0	0	2	1	3
2013	9	1110059	2	1969	1	1	2007	1	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1971	1	1	2012	4	85502	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1962	1	1	2006	12	87210	0	1	1	0	0	0	0	5	5	0	0	0	0	0	0	0	6	6
2013	9	1110059	1	1947	1	1	2010	2	87210	1	0	1	0	0	0	0	4	4	0	0	0	0	0	0	1	4	5
2013	9	1110059	2	1975	1	1	2010	3	85502	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1972	1	1	2009	5	87210	0	1	1	0	0	0	0	3	3	0	0	0	0	0	0	0	4	4
2013	9	1110059	2	1972	1	1	2006	9	87210	0	1	1	0	0	0	0	5	5	0	1	1	0	0	0	0	7	7
2013	9	1110059	2	1975	1	1	2009	9	87210	0	1	1	0	0	0	0	4	4	0	1	1	0	0	0	0	6	6
2013	9	1110059	2	1950	4	1	1990	5	68211	0	0	0	0	0	0	3	2	5	0	0	0	0	0	0	3	2	5
2013	9	1110059	2	1987	1	1	2013	4	85620	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1973	1	1	2002	1	96112	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1960	1	1	1999	10	68221	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1957	1	1	2011	1	85503	0	1	1	0	0	0	0	3	3	0	0	0	0	0	0	0	4	4
2013	9	1110059	1	1942	2	3	2006	2	47711	0	0	0	0	0	0	4	0	4	4	0	4	0	0	0	8	0	8
2013	9	1110059	1	1963	1	1	2011	8	47129	1	0	1	0	1	1	0	0	0	3	1	4	0	0	0	4	2	6
2013	9	1110059	1	1970	2	1	2008	1	46453	0	0	0	0	0	0	11	4	15	0	0	0	0	0	0	11	4	15
2013	9	1110059	1	1961	1	1	2004	12	68221	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1968	1	1	2001	1	87210	0	1	1	0	0	0	0	4	4	0	0	0	0	0	0	0	5	5
2013	9	1110059	1	1941	4	1	2000	12	68211	0	0	0	0	0	0	3	1	4	0	0	0	0	0	0	3	1	4
2013	9	1110059	2	1958	1	1	2005	3	47591	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1973	1	1	2003	9	47212	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	1	1952	1	1	2005	11	91223	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	2	1966	1	1	2012	8	47216	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1948	4	1	1994	8	94912	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1967	1	1	2011	5	42412	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1957	1	1	2006	6	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1961	1	1	1995	5	96112	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1963	1	1	2000	5	85620	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1957	1	1	2007	6	95391	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1958	1	1	2007	7	47411	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1967	1	1	2001	9	56194	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	3	3
2013	9	1110059	1	1964	1	1	2011	3	56191	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1952	1	1	2007	1	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1947	1	1	2011	12	95391	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1959	1	1	2002	3	47129	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1956	1	1	1992	3	42412	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1957	1	1	1997	4	85620	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1962	1	1	1995	5	42412	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1957	1	1	2001	9	68221	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1968	4	1	2006	5	94912	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	2
2013	9	1110059	2	1970	1	1	2011	2	85502	0	1	1	1	0	1	0	0	0	0	2	2	0	0	0	1	3	4
2013	9	1110059	1	1973	1	1	2004	4	86202	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1970	1	1	2007	6	85620	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1963	1	1	2005	4	96995	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1971	1	1	2011	3	47413	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1957	1	1	2011	5	91223	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2
2013	9	1110059	2	1952	1	1	2002	11	47813	0	1	1	0	0	0	0	1	1	0	2	2	0	0	0	0	4	4
2013	9	1110059	2	1963	1	1	2009	5	47219	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1964	1	1	2001	4	56219	0	1	1	0	0	0	0	2	2	0	1	1	0	0	0	0	4	4
2013	9	1110059	1	1960	1	1	2006	12	56111	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	2	3
2013	9	1110059	2	1969	1	1	2009	2	68221	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1961	2	1	2007	1	46462	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1967	1	1	2009	9	71531	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	1	1963	2	3	2007	9	64121	0	0	0	0	0	0	7	7	14	0	0	0	0	0	0	7	7	14
2013	9	1110059	1	1965	1	1	2005	1	47611	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	2	3
2013	9	1110059	1	1975	1	1	2008	4	86202	1	0	1	0	0	0	1	21	22	0	0	0	0	0	0	2	21	23
2013	9	1110059	1	1956	1	1	1989	12	56194	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1958	1	1	1994	1	95391	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1971	1	1	2009	10	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1961	1	1	2002	2	56111	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1968	1	1	1999	6	96912	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1949	1	1	1998	9	42412	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1957	1	1	1993	6	47612	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1958	1	1	2009	7	56192	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
